encode_id	accession	replication	sample	target	assembly
/experiments/ENCSR170DNV/	ENCSR170DNV	isogenic	HepG2	PHB2	hg38
/experiments/ENCSR170NCG/	ENCSR170NCG	anisogenic	common_myeloid_progenitor_CD34-positive	H3K4me1	hg38
/experiments/ENCSR171CAY/	ENCSR171CAY	isogenic	K562	E2F7	hg38
/experiments/ENCSR171FUX/	ENCSR171FUX	isogenic	HepG2	FOXK2	hg38
/experiments/ENCSR173EEH/	ENCSR173EEH	isogenic	MCF-7	COPS2	hg38
/experiments/ENCSR173ZMH/	ENCSR173ZMH	isogenic	iPS_DF_6.9	H3K36me3	hg38
/experiments/ENCSR173ZVL/	ENCSR173ZVL	isogenic	GM12878	ZNF592	hg38
/experiments/ENCSR175EOM/	ENCSR175EOM	isogenic	K562	EHMT2	hg38
/experiments/ENCSR175SZH/	ENCSR175SZH	isogenic	K562	ZSCAN29	hg38
/experiments/ENCSR176ABZ/	ENCSR176ABZ	isogenic	HUES6	H3K4me3	hg38
/experiments/ENCSR176EXN/	ENCSR176EXN	isogenic	MCF-7	JUN	hg38
/experiments/ENCSR177DNR/	ENCSR177DNR	isogenic	K562	FIP1L1	hg38
/experiments/ENCSR177QFY/	ENCSR177QFY	isogenic	adrenal_gland	H3K27ac	hg38
/experiments/ENCSR177VFS/	ENCSR177VFS	isogenic	GM12878	MEF2B	hg38
/experiments/ENCSR177XCS/	ENCSR177XCS	isogenic	K562	BRD9	hg38
/experiments/ENCSR179BUC/	ENCSR179BUC	isogenic	HCT116	H3K9me3	hg38
/experiments/ENCSR179SAO/	ENCSR179SAO	isogenic	A673	EZH2	hg38
/experiments/ENCSR180AAB/	ENCSR180AAB	isogenic	PC-9	H3F3A	hg38
/experiments/ENCSR182XTG/	ENCSR182XTG	isogenic	neural_stem_progenitor_cell	H3K18ac	hg38
/experiments/ENCSR183AXJ/	ENCSR183AXJ	isogenic	HepG2	HNRNPUL1	hg38
/experiments/ENCSR183CQK/	ENCSR183CQK	isogenic	Loucy	H3K27me3	hg38
/experiments/ENCSR184MFH/	ENCSR184MFH	isogenic	HeLa-S3	ZFP36	hg38
/experiments/ENCSR184QUS/	ENCSR184QUS	isogenic	OCI-LY1	H3K4me1	hg38
/experiments/ENCSR186EAD/	ENCSR186EAD	isogenic	Loucy	H3K9me2	hg38
/experiments/ENCSR186OBR/	ENCSR186OBR	isogenic	H1	H3K27me3	hg38
/experiments/ENCSR187SVM/	ENCSR187SVM	isogenic	tibial_artery	H3K4me1	hg38
/experiments/ENCSR188GJE/	ENCSR188GJE	isogenic	H9	H3K79me2	hg38
/experiments/ENCSR189AGR/	ENCSR189AGR	isogenic	OCI-LY1	H3K9me3	hg38
/experiments/ENCSR189PYJ/	ENCSR189PYJ	isogenic	K562	SMAD2	hg38
/experiments/ENCSR189TRZ/	ENCSR189TRZ	isogenic	K562	TCF12	hg38
/experiments/ENCSR189VXS/	ENCSR189VXS	isogenic	K562	GTF2F1	hg38
/experiments/ENCSR189XIE/	ENCSR189XIE	isogenic	smooth_muscle_cell	H4K20me1	hg38
/experiments/ENCSR189YYK/	ENCSR189YYK	isogenic	GM12878	ZBTB40	hg38
/experiments/ENCSR192AFN/	ENCSR192AFN	isogenic	GM12878	PAX8	hg38
/experiments/ENCSR196HGZ/	ENCSR196HGZ	isogenic	liver	JUND	hg38
/experiments/ENCSR196HOM/	ENCSR196HOM	isogenic	epithelial_cell_of_prostate	CTCF	hg38
/experiments/ENCSR196LEI/	ENCSR196LEI	anisogenic	mesenchymal_stem_cell	H3K4me1	hg38
/experiments/ENCSR197ALX/	ENCSR197ALX	isogenic	K562	HDGF	hg38
/experiments/ENCSR197DJH/	ENCSR197DJH	isogenic	MCF-7	SREBF1	hg38
/experiments/ENCSR197QDK/	ENCSR197QDK	isogenic	spleen	H3K4me3	hg38
/experiments/ENCSR197QXT/	ENCSR197QXT	isogenic	PC-3	H3K9ac	hg38
/experiments/ENCSR197WGI/	ENCSR197WGI	isogenic	IMR-90	NFE2L2	hg38
/experiments/ENCSR197XDQ/	ENCSR197XDQ	isogenic	MCF-7	H3F3A	hg38
/experiments/ENCSR198ZYJ/	ENCSR198ZYJ	isogenic	neural_cell	RAD21	hg38
/experiments/ENCSR199KHR/	ENCSR199KHR	isogenic	OCI-LY7	H3K9me2	hg38
/experiments/ENCSR199WXF/	ENCSR199WXF	isogenic	GM12878	EED	hg38
/experiments/ENCSR200CUA/	ENCSR200CUA	isogenic	MCF-7	HDGF	hg38
/experiments/ENCSR200ETW/	ENCSR200ETW	isogenic	endodermal_cell	H3K27ac	hg38
/experiments/ENCSR200JYP/	ENCSR200JYP	isogenic	K562	ZNF316	hg38
/experiments/ENCSR201GCJ/	ENCSR201GCJ	anisogenic	adipocyte	H3K9me3	hg38
/experiments/ENCSR201NQZ/	ENCSR201NQZ	isogenic	K562	CTBP1	hg38
/experiments/ENCSR203GEP/	ENCSR203GEP	anisogenic	CD4-positive_CD25-positive_alpha-beta_regulatory_T_cell	H3K27me3	hg38
/experiments/ENCSR203KCB/	ENCSR203KCB	isogenic	thyroid_gland	H3K27ac	hg38
/experiments/ENCSR203KEU/	ENCSR203KEU	isogenic	RWPE1	H3K27ac	hg38
/experiments/ENCSR203QEB/	ENCSR203QEB	isogenic	Panc1	CTCF	hg38
/experiments/ENCSR205FOW/	ENCSR205FOW	isogenic	liver	ATF3	hg38
/experiments/ENCSR205SKQ/	ENCSR205SKQ	isogenic	GM12878	YBX1	hg38
/experiments/ENCSR206STN/	ENCSR206STN	isogenic	gastrocnemius_medialis	H3K4me3	hg38
/experiments/ENCSR207PFI/	ENCSR207PFI	isogenic	GM12878	ZBED1	hg38
/experiments/ENCSR208QRN/	ENCSR208QRN	isogenic	transverse_colon	H3K27ac	hg38
/experiments/ENCSR210RXE/	ENCSR210RXE	isogenic	IMR-90	H2BK120ac	hg38
/experiments/ENCSR210ZPC/	ENCSR210ZPC	isogenic	smooth_muscle_cell	H3K27ac	hg38
/experiments/ENCSR210ZYL/	ENCSR210ZYL	isogenic	HepG2	NBN	hg38
/experiments/ENCSR211LTF/	ENCSR211LTF	isogenic	K562	EGR1	hg38
/experiments/ENCSR212YKD/	ENCSR212YKD	isogenic	GM12878	SKIL	hg38
/experiments/ENCSR213HBY/	ENCSR213HBY	isogenic	K562	TOE1	hg38
/experiments/ENCSR213TIR/	ENCSR213TIR	isogenic	trophoblast_cell	H2BK5ac	hg38
/experiments/ENCSR213VUI/	ENCSR213VUI	isogenic	K562	TRIM25	hg38
/experiments/ENCSR214WRA/	ENCSR214WRA	isogenic	iPS-20b	H3K9me3	hg38
/experiments/ENCSR216OGD/	ENCSR216OGD	isogenic	H1	H3K27me3	hg38
/experiments/ENCSR218GSN/	ENCSR218GSN	isogenic	HEK293T	ZFX	hg38
/experiments/ENCSR219BXP/	ENCSR219BXP	isogenic	K562	DPF2	hg38
/experiments/ENCSR219MKK/	ENCSR219MKK	isogenic	HeLa-S3	DEK	hg38
/experiments/ENCSR219MYH/	ENCSR219MYH	isogenic	IMR-90	H3K9ac	hg38
/experiments/ENCSR219NRT/	ENCSR219NRT	isogenic	HepG2	GTF2F1	hg38
/experiments/ENCSR220XCD/	ENCSR220XCD	isogenic	hepatocyte	H3K4me2	hg38
/experiments/ENCSR220YXI/	ENCSR220YXI	isogenic	K562	PRPF4	hg38
/experiments/ENCSR221GAN/	ENCSR221GAN	isogenic	K562	MBD2	hg38
/experiments/ENCSR222MYK/	ENCSR222MYK	isogenic	K562	SRSF7	hg38
/experiments/ENCSR223MLH/	ENCSR223MLH	isogenic	K562	BRCA1	hg38
/experiments/ENCSR225VCV/	ENCSR225VCV	isogenic	thyroid_gland	H3K36me3	hg38
/experiments/ENCSR225YGX/	ENCSR225YGX	isogenic	spleen	CTCF	hg38
/experiments/ENCSR227XNT/	ENCSR227XNT	isogenic	HCT116	H2AFZ	hg38
/experiments/ENCSR229QYR/	ENCSR229QYR	anisogenic	naive_thymus-derived_CD4-positive_alpha-beta_T_cell	H3K9me3	hg38
/experiments/ENCSR230ORT/	ENCSR230ORT	isogenic	prostate_gland	CTCF	hg38
/experiments/ENCSR230PTV/	ENCSR230PTV	isogenic	K562	ZBTB2	hg38
/experiments/ENCSR230WNU/	ENCSR230WNU	isogenic	H9	H3K4ac	hg38
/experiments/ENCSR230ZWH/	ENCSR230ZWH	isogenic	liver	RAD21	hg38
/experiments/ENCSR231ENE/	ENCSR231ENE	isogenic	MCF-7	ARID3A	hg38
/experiments/ENCSR231FDF/	ENCSR231FDF	anisogenic	CD8-positive_alpha-beta_T_cell	H3K4me3	hg38
/experiments/ENCSR231YFE/	ENCSR231YFE	isogenic	MCF-7	ZBTB33	hg38
/experiments/ENCSR233FAG/	ENCSR233FAG	isogenic	HEK293T	PKNOX1	hg38
/experiments/ENCSR234VCE/	ENCSR234VCE	isogenic	MCF-7	DPF2	hg38
/experiments/ENCSR235CEI/	ENCSR235CEI	isogenic	ectodermal_cell	H3K9me3	hg38
/experiments/ENCSR236YGF/	ENCSR236YGF	isogenic	transverse_colon	CTCF	hg38
/experiments/ENCSR236YPE/	ENCSR236YPE	isogenic	GM23338	H3K36me3	hg38
/experiments/ENCSR237OBF/	ENCSR237OBF	isogenic	HUES6	H3K36me3	hg38
/experiments/ENCSR237TFX/	ENCSR237TFX	isogenic	HEK293T	CTBP1	hg38
/experiments/ENCSR237VLT/	ENCSR237VLT	isogenic	K562	ZBTB40	hg38
/experiments/ENCSR238QRG/	ENCSR238QRG	isogenic	HepG2	TBX3	hg38
/experiments/ENCSR238WMO/	ENCSR238WMO	isogenic	neural_stem_progenitor_cell	H3K36me3	hg38
/experiments/ENCSR240PRQ/	ENCSR240PRQ	isogenic	HCT116	CTCF	hg38
/experiments/ENCSR240XWM/	ENCSR240XWM	isogenic	HEK293T	LEF1	hg38
/experiments/ENCSR241LIH/	ENCSR241LIH	isogenic	K562	AFF1	hg38
/experiments/ENCSR243AIS/	ENCSR243AIS	isogenic	OCI-LY7	H3K36me3	hg38
/experiments/ENCSR243INX/	ENCSR243INX	isogenic	PC-9	CTCF	hg38
/experiments/ENCSR243LNQ/	ENCSR243LNQ	isogenic	HepG2	PRPF4	hg38
/experiments/ENCSR246MLJ/	ENCSR246MLJ	isogenic	22Rv1	ZFX	hg38
/experiments/ENCSR247XFV/	ENCSR247XFV	isogenic	HepG2	CCAR2	hg38
/experiments/ENCSR248IMH/	ENCSR248IMH	isogenic	MCF-7	NFRKB	hg38
/experiments/ENCSR248KRU/	ENCSR248KRU	isogenic	IMR-90	H2BK5ac	hg38
/experiments/ENCSR249BHQ/	ENCSR249BHQ	isogenic	K562	ZNF592	hg38
/experiments/ENCSR249INE/	ENCSR249INE	isogenic	uterus	H3K27ac	hg38
/experiments/ENCSR249YGG/	ENCSR249YGG	isogenic	GM23338	H3K4me1	hg38
/experiments/ENCSR251OVJ/	ENCSR251OVJ	isogenic	GM12878	SMAD5	hg38
/experiments/ENCSR252QYR/	ENCSR252QYR	isogenic	hepatocyte	CTCF	hg38
/experiments/ENCSR254NLC/	ENCSR254NLC	isogenic	neural_stem_progenitor_cell	H3K4me1	hg38
/experiments/ENCSR254YRM/	ENCSR254YRM	anisogenic	liver	CTCF	hg38
/experiments/ENCSR256ESY/	ENCSR256ESY	isogenic	neural_stem_progenitor_cell	H3K36me3	hg38
/experiments/ENCSR256KTR/	ENCSR256KTR	isogenic	neural_progenitor_cell	H3K9me3	hg38
/experiments/ENCSR258SXK/	ENCSR258SXK	isogenic	HepG2	SFPQ	hg38
/experiments/ENCSR258UUX/	ENCSR258UUX	isogenic	vagina	H3K4me3	hg38
/experiments/ENCSR261EDU/	ENCSR261EDU	isogenic	HepG2	MNT	hg38
/experiments/ENCSR261VAS/	ENCSR261VAS	isogenic	smooth_muscle_cell	CTCF	hg38
/experiments/ENCSR262NQD/	ENCSR262NQD	isogenic	HUES48	H3K27me3	hg38
/experiments/ENCSR262VXI/	ENCSR262VXI	anisogenic	mesenchymal_stem_cell	H3K27me3	hg38
/experiments/ENCSR263ELQ/	ENCSR263ELQ	isogenic	iPS_DF_6.9	H3K4me3	hg38
/experiments/ENCSR263WLD/	ENCSR263WLD	anisogenic	CD4-positive_alpha-beta_T_cell	H3K4me3	hg38
/experiments/ENCSR264CZJ/	ENCSR264CZJ	isogenic	K562	THRA	hg38
/experiments/ENCSR264RJX/	ENCSR264RJX	isogenic	GM23338	POU5F1	hg38
/experiments/ENCSR265ARE/	ENCSR265ARE	isogenic	VCaP	CTCF	hg38
/experiments/ENCSR266EYO/	ENCSR266EYO	isogenic	thyroid_gland	H3K9me3	hg38
/experiments/ENCSR267DFA/	ENCSR267DFA	isogenic	HepG2	FOXA1	hg38
/experiments/ENCSR267UCE/	ENCSR267UCE	isogenic	Loucy	H3F3A	hg38
/experiments/ENCSR267YXV/	ENCSR267YXV	anisogenic	neutrophil	H3K27ac	hg38
/experiments/ENCSR268QIQ/	ENCSR268QIQ	isogenic	K562	SRSF3	hg38
/experiments/ENCSR269OVV/	ENCSR269OVV	anisogenic	B_cell	H3K4me3	hg38
/experiments/ENCSR269ULZ/	ENCSR269ULZ	isogenic	cardiac_muscle_cell	H3K9me3	hg38
/experiments/ENCSR271TFS/	ENCSR271TFS	isogenic	H1	H3K4me1	hg38
/experiments/ENCSR272CIV/	ENCSR272CIV	isogenic	spleen	H3K9me3	hg38
/experiments/ENCSR272JAT/	ENCSR272JAT	isogenic	K562	CBX5	hg38
/experiments/ENCSR273IYV/	ENCSR273IYV	isogenic	endodermal_cell	H3K27me3	hg38
/experiments/ENCSR274OIJ/	ENCSR274OIJ	isogenic	neural_progenitor_cell	H3K4me1	hg38
/experiments/ENCSR274SLQ/	ENCSR274SLQ	isogenic	SK-N-SH	CHD2	hg38
/experiments/ENCSR274TJB/	ENCSR274TJB	isogenic	IMR-90	H2BK15ac	hg38
/experiments/ENCSR275NCH/	ENCSR275NCH	isogenic	PC-3	H3K4me3	hg38
/experiments/ENCSR276HBK/	ENCSR276HBK	isogenic	H9	H3K4me1	hg38
/experiments/ENCSR276OLB/	ENCSR276OLB	isogenic	cardiac_muscle_cell	H3K4me1	hg38
/experiments/ENCSR277BXW/	ENCSR277BXW	isogenic	MCF-7	ZBTB7B	hg38
/experiments/ENCSR277OOQ/	ENCSR277OOQ	isogenic	A549	ZC3H11A	hg38
/experiments/ENCSR277VIC/	ENCSR277VIC	isogenic	HepG2	HDAC6	hg38
/experiments/ENCSR277WTO/	ENCSR277WTO	anisogenic	T-cell	H3K27me3	hg38
/experiments/ENCSR278JQG/	ENCSR278JQG	isogenic	HepG2	IKZF1	hg38
/experiments/ENCSR278SQL/	ENCSR278SQL	isogenic	GM12878	NBN	hg38
/experiments/ENCSR279IEM/	ENCSR279IEM	isogenic	MCF-7	SIX4	hg38
/experiments/ENCSR279JHU/	ENCSR279JHU	isogenic	DOHH2	H4K20me1	hg38
/experiments/ENCSR279KIX/	ENCSR279KIX	isogenic	C4-2B	H3K27ac	hg38
/experiments/ENCSR280IFJ/	ENCSR280IFJ	isogenic	H9	H3K79me1	hg38
/experiments/ENCSR282SNG/	ENCSR282SNG	isogenic	H9	H3K23ac	hg38
/experiments/ENCSR283BRU/	ENCSR283BRU	isogenic	gastrocnemius_medialis	H3K9me3	hg38
/experiments/ENCSR283STF/	ENCSR283STF	isogenic	IMR-90	H3K14ac	hg38
/experiments/ENCSR283ZNI/	ENCSR283ZNI	isogenic	K562	ZBTB8A	hg38
/experiments/ENCSR283ZRI/	ENCSR283ZRI	isogenic	K562	POLR2G	hg38
/experiments/ENCSR285UTJ/	ENCSR285UTJ	isogenic	foreskin_fibroblast	H3K27me3	hg38
/experiments/ENCSR286PCG/	ENCSR286PCG	isogenic	K562	ZBED1	hg38
/experiments/ENCSR287VPM/	ENCSR287VPM	isogenic	SK-N-MC	H3K4me3	hg38
/experiments/ENCSR288IJC/	ENCSR288IJC	isogenic	MCF-7	MAZ	hg38
/experiments/ENCSR288MOZ/	ENCSR288MOZ	isogenic	K562	LARP7	hg38
/experiments/ENCSR289TGF/	ENCSR289TGF	isogenic	hepatocyte	H4K20me1	hg38
/experiments/ENCSR290YLQ/	ENCSR290YLQ	isogenic	B_cell	H3K4me1	hg38
/experiments/ENCSR290ZOS/	ENCSR290ZOS	isogenic	liver	EGR1	hg38
/experiments/ENCSR291KBJ/	ENCSR291KBJ	anisogenic	effector_memory_CD4-positive_alpha-beta_T_cell	H3K4me3	hg38
/experiments/ENCSR293NAJ/	ENCSR293NAJ	isogenic	GM23338	H4K20me1	hg38
/experiments/ENCSR293QAR/	ENCSR293QAR	isogenic	GM12878	MTA2	hg38
/experiments/ENCSR294JWV/	ENCSR294JWV	isogenic	A549	ZFP36	hg38
/experiments/ENCSR294WUR/	ENCSR294WUR	isogenic	H9	H3K18ac	hg38
/experiments/ENCSR296MXW/	ENCSR296MXW	isogenic	K562	HNRNPUL1	hg38
/experiments/ENCSR297AUZ/	ENCSR297AUZ	isogenic	mesendoderm	H2BK15ac	hg38
/experiments/ENCSR297GII/	ENCSR297GII	isogenic	liver	HNF4G	hg38
/experiments/ENCSR297MUV/	ENCSR297MUV	isogenic	SK-N-SH	EZH2phosphoT487	hg38
/experiments/ENCSR298JCG/	ENCSR298JCG	isogenic	K562	NCOR1	hg38
/experiments/ENCSR301HRV/	ENCSR301HRV	isogenic	H1	H3K79me2	hg38
/experiments/ENCSR301VIW/	ENCSR301VIW	isogenic	smooth_muscle_cell	H2AFZ	hg38
/experiments/ENCSR302AWT/	ENCSR302AWT	isogenic	K562	FOXK2	hg38
/experiments/ENCSR303GFI/	ENCSR303GFI	isogenic	RWPE1	CTCF	hg38
/experiments/ENCSR306VSH/	ENCSR306VSH	isogenic	Karpas-422	H3K4me1	hg38
/experiments/ENCSR307DQT/	ENCSR307DQT	isogenic	SU-DHL-6	H3K27ac	hg38
/experiments/ENCSR307OAJ/	ENCSR307OAJ	isogenic	iPS_DF_19.11	H3K4me1	hg38
/experiments/ENCSR309ELI/	ENCSR309ELI	isogenic	MCF-7	ZBTB1	hg38
/experiments/ENCSR310NYI/	ENCSR310NYI	isogenic	liver	FOXA2	hg38
/experiments/ENCSR312CKN/	ENCSR312CKN	isogenic	skeletal_muscle_satellite_cell	H3K27me3	hg38
/experiments/ENCSR313NJN/	ENCSR313NJN	isogenic	GM23338	H3F3A	hg38
/experiments/ENCSR313VZG/	ENCSR313VZG	isogenic	HepG2	FIP1L1	hg38
/experiments/ENCSR314WYC/	ENCSR314WYC	isogenic	neuron	H3K4me3	hg38
/experiments/ENCSR315EZG/	ENCSR315EZG	isogenic	transverse_colon	H3K4me3	hg38
/experiments/ENCSR315IRO/	ENCSR315IRO	isogenic	HUES6	H3K27ac	hg38
/experiments/ENCSR315JJE/	ENCSR315JJE	isogenic	HepG2	HNRNPL	hg38
/experiments/ENCSR315NAC/	ENCSR315NAC	isogenic	LNCAP	CTCF	hg38
/experiments/ENCSR315NNL/	ENCSR315NNL	isogenic	K562	CHAMP1	hg38
/experiments/ENCSR316KHQ/	ENCSR316KHQ	isogenic	SU-DHL-6	H3K36me3	hg38
/experiments/ENCSR316LNO/	ENCSR316LNO	isogenic	gastroesophageal_sphincter	H3K27ac	hg38
/experiments/ENCSR316MNI/	ENCSR316MNI	isogenic	HUES64	H3K9me3	hg38
/experiments/ENCSR317NQG/	ENCSR317NQG	isogenic	Karpas-422	H2AFZ	hg38
/experiments/ENCSR318LVG/	ENCSR318LVG	isogenic	MCF-7	ZBTB40	hg38
/experiments/ENCSR321BJQ/	ENCSR321BJQ	isogenic	A549	EHMT2	hg38
/experiments/ENCSR322CFO/	ENCSR322CFO	isogenic	K562	ZEB2	hg38
/experiments/ENCSR322MEI/	ENCSR322MEI	isogenic	H1	H3K4me2	hg38
/experiments/ENCSR324RCI/	ENCSR324RCI	isogenic	liver	FOXA1	hg38
/experiments/ENCSR324UNL/	ENCSR324UNL	isogenic	H9	H3K36me3	hg38
/experiments/ENCSR325DER/	ENCSR325DER	isogenic	K562	NR3C1	hg38
/experiments/ENCSR325RLL/	ENCSR325RLL	isogenic	K562	POLR2B	hg38
/experiments/ENCSR326NQF/	ENCSR326NQF	isogenic	H1	H3K23me2	hg38
/experiments/ENCSR327JOJ/	ENCSR327JOJ	isogenic	mesendoderm	H2BK5ac	hg38
/experiments/ENCSR327OGS/	ENCSR327OGS	isogenic	NCI-H929	H3K9ac	hg38
/experiments/ENCSR328AVV/	ENCSR328AVV	isogenic	GM23248	H3K9me2	hg38
/experiments/ENCSR330ADN/	ENCSR330ADN	isogenic	MCF-7	DDX20	hg38
/experiments/ENCSR330EXS/	ENCSR330EXS	isogenic	GM12878	RBBP5	hg38
/experiments/ENCSR330OEO/	ENCSR330OEO	isogenic	GM12878	HDAC2	hg38
/experiments/ENCSR331BDJ/	ENCSR331BDJ	isogenic	K562	NKRF	hg38
/experiments/ENCSR331GDC/	ENCSR331GDC	isogenic	K562	ZBTB11	hg38
/experiments/ENCSR331HPA/	ENCSR331HPA	isogenic	GM12878	GABPA	hg38
/experiments/ENCSR331RGM/	ENCSR331RGM	isogenic	OCI-LY7	H2AFZ	hg38
/experiments/ENCSR332EYT/	ENCSR332EYT	isogenic	GM12878	STAT1	hg38
/experiments/ENCSR333LVY/	ENCSR333LVY	isogenic	H9	H2AK5ac	hg38
/experiments/ENCSR333OPW/	ENCSR333OPW	isogenic	HCT116	H3K4me3	hg38
/experiments/ENCSR334HSW/	ENCSR334HSW	isogenic	K562	ZNF318	hg38
/experiments/ENCSR334KIQ/	ENCSR334KIQ	isogenic	HepG2	SP1	hg38
/experiments/ENCSR335ELI/	ENCSR335ELI	isogenic	HUES48	H3K9ac	hg38
/experiments/ENCSR336DXE/	ENCSR336DXE	isogenic	K562	SKIL	hg38
/experiments/ENCSR337NQP/	ENCSR337NQP	isogenic	MCF-7	ESRRA	hg38
/experiments/ENCSR337NWW/	ENCSR337NWW	isogenic	HepG2	HDAC2	hg38
/experiments/ENCSR338MMB/	ENCSR338MMB	isogenic	liver	NR2F2	hg38
/experiments/ENCSR339FOO/	ENCSR339FOO	isogenic	NCI-H929	H3K79me2	hg38
/experiments/ENCSR339JTP/	ENCSR339JTP	isogenic	HepG2	RBM39	hg38
/experiments/ENCSR339ZMJ/	ENCSR339ZMJ	isogenic	PC-3	H3K9me3	hg38
/experiments/ENCSR340SGE/	ENCSR340SGE	anisogenic	common_myeloid_progenitor_CD34-positive	H3K4me1	hg38
/experiments/ENCSR340WQU/	ENCSR340WQU	isogenic	HeLa-S3	H3K4me3	hg38
/experiments/ENCSR342FPJ/	ENCSR342FPJ	isogenic	tibial_artery	H3K4me3	hg38
/experiments/ENCSR342THD/	ENCSR342THD	isogenic	GM12878	BCLAF1	hg38
/experiments/ENCSR343ELW/	ENCSR343ELW	isogenic	K562	LEF1	hg38
/experiments/ENCSR343IFJ/	ENCSR343IFJ	isogenic	K562	CC2D1A	hg38
/experiments/ENCSR343RJH/	ENCSR343RJH	isogenic	spleen	CTCF	hg38
/experiments/ENCSR343ZOV/	ENCSR343ZOV	isogenic	coronary_artery	H3K4me3	hg38
/experiments/ENCSR344TLI/	ENCSR344TLI	isogenic	right_lobe_of_liver	H3K4me3	hg38
/experiments/ENCSR345YWJ/	ENCSR345YWJ	isogenic	liver	ZBTB33	hg38
/experiments/ENCSR347NOB/	ENCSR347NOB	isogenic	GM12878	CEBPZ	hg38
/experiments/ENCSR348JOJ/	ENCSR348JOJ	isogenic	MCF-7	MTA1	hg38
/experiments/ENCSR349TZO/	ENCSR349TZO	isogenic	K562	NCOA2	hg38
/experiments/ENCSR350ORK/	ENCSR350ORK	isogenic	liver	GABPA	hg38
/experiments/ENCSR350RYG/	ENCSR350RYG	isogenic	DOHH2	H3K27me3	hg38
/experiments/ENCSR350XWY/	ENCSR350XWY	isogenic	K562	C11orf30	hg38
/experiments/ENCSR352BJL/	ENCSR352BJL	isogenic	K562	ZNF318	hg38
/experiments/ENCSR352QSB/	ENCSR352QSB	isogenic	liver	RXRA	hg38
/experiments/ENCSR352UID/	ENCSR352UID	isogenic	iPS-20b	H3K27me3	hg38
/experiments/ENCSR353HEP/	ENCSR353HEP	isogenic	K562	TARDBP	hg38
/experiments/ENCSR354UVU/	ENCSR354UVU	isogenic	trophoblast_cell	H3K4ac	hg38
/experiments/ENCSR354XWM/	ENCSR354XWM	isogenic	neural_stem_progenitor_cell	H3K4me3	hg38
/experiments/ENCSR355ALW/	ENCSR355ALW	isogenic	gastrocnemius_medialis	CTCF	hg38
/experiments/ENCSR355PUX/	ENCSR355PUX	isogenic	common_myeloid_progenitor_CD34-positive	H3K27me3	hg38
/experiments/ENCSR355ZYK/	ENCSR355ZYK	isogenic	trophoblast_cell	H2BK120ac	hg38
/experiments/ENCSR356ECR/	ENCSR356ECR	isogenic	HepG2	RBM22	hg38
/experiments/ENCSR357HAN/	ENCSR357HAN	isogenic	mesendoderm	H3K79me1	hg38
/experiments/ENCSR359LOD/	ENCSR359LOD	isogenic	PC-3	CTCF	hg38
/experiments/ENCSR360HRA/	ENCSR360HRA	isogenic	K562	KDM1A	hg38
/experiments/ENCSR360JOC/	ENCSR360JOC	isogenic	MCF-7	CHD1	hg38
/experiments/ENCSR361FWQ/	ENCSR361FWQ	isogenic	MM.1S	H3K4me3	hg38
/experiments/ENCSR361LIU/	ENCSR361LIU	isogenic	neural_stem_progenitor_cell	H3K23ac	hg38
/experiments/ENCSR362CPB/	ENCSR362CPB	isogenic	HepG2	HDAC1	hg38
/experiments/ENCSR362NWP/	ENCSR362NWP	isogenic	HepG2	ZNF24	hg38
/experiments/ENCSR364BKW/	ENCSR364BKW	isogenic	H1	H2BK12ac	hg38
/experiments/ENCSR364SNE/	ENCSR364SNE	isogenic	K562	POU5F1	hg38
/experiments/ENCSR366QMB/	ENCSR366QMB	isogenic	SK-N-SH	H2AFZ	hg38
/experiments/ENCSR367JIO/	ENCSR367JIO	isogenic	H9	H4K8ac	hg38
/experiments/ENCSR367VRA/	ENCSR367VRA	anisogenic	adipocyte	H3K4me3	hg38
/experiments/ENCSR368ZJL/	ENCSR368ZJL	anisogenic	effector_memory_CD4-positive_alpha-beta_T_cell	H3K27me3	hg38
/experiments/ENCSR369NGL/	ENCSR369NGL	isogenic	GM23338	POLR2AphosphoS5	hg38
/experiments/ENCSR370NFS/	ENCSR370NFS	isogenic	K562	ZNF280A	hg38
/experiments/ENCSR372GIN/	ENCSR372GIN	isogenic	GM12878	CBX5	hg38
/experiments/ENCSR372MTE/	ENCSR372MTE	anisogenic	CD8-positive_alpha-beta_memory_T_cell	H3K4me1	hg38
/experiments/ENCSR373WCB/	ENCSR373WCB	anisogenic	neutrophil	H3K36me3	hg38
/experiments/ENCSR374RZR/	ENCSR374RZR	isogenic	MCF-7	H3K9me2	hg38
/experiments/ENCSR376FMN/	ENCSR376FMN	isogenic	HepG2	EHMT2	hg38
/experiments/ENCSR376WCJ/	ENCSR376WCJ	isogenic	K562	IRF2	hg38
/experiments/ENCSR377BLZ/	ENCSR377BLZ	isogenic	K562	GTF2F1	hg38
/experiments/ENCSR377ILM/	ENCSR377ILM	isogenic	spleen	H3K4me3	hg38
/experiments/ENCSR377QMP/	ENCSR377QMP	isogenic	GM23248	H3F3A	hg38
/experiments/ENCSR380KNE/	ENCSR380KNE	isogenic	gastrocnemius_medialis	H3K36me3	hg38
/experiments/ENCSR382MOM/	ENCSR382MOM	isogenic	liver	YY1	hg38
/experiments/ENCSR382PVA/	ENCSR382PVA	isogenic	HepG2	GTF2F1	hg38
/experiments/ENCSR382WLL/	ENCSR382WLL	isogenic	MCF-7	ELK1	hg38
/experiments/ENCSR382XLA/	ENCSR382XLA	isogenic	HepG2	ZFP36	hg38
